time,stf
4.850000000000353140e+00,-7.209156159955697579e-08
4.900000000000353850e+00,-4.947065385924649926e-08
4.950000000000354561e+00,-3.381054235908607578e-08
5.000000000000355271e+00,-2.301435399298834116e-08
5.050000000000355982e+00,-1.560229458753994777e-08
5.100000000000356692e+00,-1.053469665296194827e-08
5.150000000000357403e+00,-7.084354587477226331e-09
5.200000000000358114e+00,-4.744866918234035468e-09
5.250000000000358824e+00,-3.165148156367064984e-09
5.300000000000359535e+00,-2.102863405390031876e-09
5.350000000000360245e+00,-1.391476335190434500e-09
5.400000000000360956e+00,-9.170415988920073506e-10
5.450000000000361666e+00,-6.019374839233007241e-10
5.500000000000362377e+00,-3.935170477469231648e-10
5.550000000000363087e+00,-2.562277585984834891e-10
5.600000000000363798e+00,-1.661651339960116731e-10
5.650000000000364508e+00,-1.073260987731559108e-10
5.700000000000365219e+00,-6.904354839209338893e-11
5.750000000000365930e+00,-4.423782516814405846e-11
5.800000000000366640e+00,-2.823045699439224651e-11
5.850000000000367351e+00,-1.794304232455435562e-11
5.900000000000368061e+00,-1.135870522722004921e-11
5.950000000000368772e+00,-7.161709158842423120e-12
6.000000000000369482e+00,-4.497385854646582595e-12
6.050000000000370193e+00,-2.812935282044120277e-12
6.100000000000370903e+00,-1.752330187247575793e-12
6.150000000000371614e+00,-1.087249544936434862e-12
6.200000000000372324e+00,-6.718929482088166838e-13
6.250000000000373035e+00,-4.135508744083182128e-13
6.300000000000373745e+00,-2.535223550283252819e-13
6.350000000000374456e+00,-1.547969745342730837e-13
6.400000000000375167e+00,-9.413865537377416066e-14
6.450000000000375877e+00,-5.702079159557041574e-14
6.500000000000376588e+00,-3.440001459851822360e-14
6.550000000000377298e+00,-2.067019340719953127e-14
6.600000000000378009e+00,-1.237061721175341647e-14
6.650000000000378719e+00,-7.373938130358648127e-15
6.700000000000379430e+00,-4.377934623492489651e-15
6.750000000000380140e+00,-2.588815361037971520e-15
6.800000000000380851e+00,-1.524738116894950535e-15
6.850000000000381561e+00,-8.944419474480882584e-16
6.900000000000382272e+00,-5.226032642726023597e-16
6.950000000000382983e+00,-3.041273420808643062e-16
7.000000000000383693e+00,-1.762797910076683295e-16
7.050000000000384404e+00,-1.017685568675944460e-16
7.100000000000385114e+00,-5.851794190618149050e-17
7.150000000000385825e+00,-3.351421971108636126e-17
7.200000000000386535e+00,-1.911763298985930239e-17
7.250000000000387246e+00,-1.086186390234789597e-17
7.300000000000387956e+00,-6.146672976253614171e-18
7.350000000000388667e+00,-3.464508665013159586e-18
7.400000000000389377e+00,-1.944953677928972727e-18
7.450000000000390088e+00,-1.087534911059880753e-18
7.500000000000390799e+00,-6.056807189665346205e-19
7.550000000000391509e+00,-3.359782349463969260e-19
7.600000000000392220e+00,-1.856289233944667254e-19
7.650000000000392930e+00,-1.021521474661259433e-19
7.700000000000393641e+00,-5.599083596270861878e-20
7.750000000000394351e+00,-3.056709987650151930e-20
7.800000000000395062e+00,-1.662109328260077464e-20
7.850000000000395772e+00,-9.001880286441602727e-21
7.900000000000396483e+00,-4.855963334253447093e-21
7.950000000000397193e+00,-2.609073443612946807e-21
8.000000000000397904e+00,-1.396259578742534642e-21
8.050000000000398614e+00,-7.442437466624553901e-22
8.100000000000399325e+00,-3.951241718795662784e-22
8.150000000000400036e+00,-2.089399963437777226e-22
8.200000000000400746e+00,-1.100472887174421111e-22
8.250000000000401457e+00,-5.773073522739961613e-23
8.300000000000402167e+00,-3.016511602229988139e-23
8.350000000000402878e+00,-1.569904634815329625e-23
8.400000000000403588e+00,-8.137895140803512437e-24
8.450000000000404299e+00,-4.201667068742789880e-24
8.500000000000405009e+00,-2.160737918522496524e-24
8.550000000000405720e+00,-1.106760461502372477e-24
8.600000000000406430e+00,-5.646462362614040446e-25
8.650000000000407141e+00,-2.869265057826137404e-25
8.700000000000407852e+00,-1.452233661049850383e-25
8.750000000000408562e+00,-7.321062101661346278e-26
8.800000000000409273e+00,-3.676068597436139655e-26
8.850000000000409983e+00,-1.838506656353723639e-26
8.900000000000410694e+00,-9.158388157568135957e-27
8.950000000000411404e+00,-4.544072790238799886e-27
9.000000000000412115e+00,-2.245660283475954214e-27
9.050000000000412825e+00,-1.105389998190702187e-27
9.100000000000413536e+00,-5.419507772011292219e-28
9.150000000000414246e+00,-2.646531944280216376e-28
